Cartel	223	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	224	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	225	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	226	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	227	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	228	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	229	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	230	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	231	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	232	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	233	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	234	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	235	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	236	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	237	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	238	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	239	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	240	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	241	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	242	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	243	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	244	0	0	0	0	0								[RUTA NACIONAL N° 12][0][0][][00002804][2046][1][1]	0	0
Cartel	245	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	246	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	247	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	248	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	249	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	250	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	251	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	252	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
Cartel	253	0	0	0	0	0								[AVDA. INT. JORGE RUBEN VARELA][975][0][][00002804][2046][1][1]	0	0
