192	225	9	76	170	NULL	2020-01-01	2020-12-31	2020-12-23	0	100.00	0.00	NULL	0		0	0		0	NULL	
193	225	9	76	170	NULL	2021-01-01	2021-12-31	2022-01-07	0	100.00	0.00	NULL	0		0	0		0	NULL	
194	225	9	76	170	NULL	2022-01-01	2022-12-31	2023-05-03	0	100.00	0.00	NULL	0		0	0		0	NULL	
195	225	9	76	170	NULL	2023-01-01	2023-12-31	2023-05-03	0	100.00	0.00	NULL	0		0	0		0	NULL	
196	225	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
197	225	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
198	225	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
199	225	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
200	225	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
201	225	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
202	225	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
203	225	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
204	225	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
205	225	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
206	230	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
207	230	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
208	230	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
209	230	9	76	170	NULL	2014-01-01	2014-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
210	230	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
211	230	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
212	230	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
213	230	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
214	230	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
215	230	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
216	230	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
217	230	9	76	170	NULL	2023-01-01	2023-12-31	2023-05-03	0	100.00	0.00	NULL	0		0	0		0	NULL	
218	230	9	76	170	NULL	2022-01-01	2022-12-31	2022-08-05	0	100.00	0.00	NULL	0		0	0		0	NULL	
219	230	9	76	170	NULL	2019-01-01	2019-12-31	2019-09-04	0	100.00	0.00	NULL	0		0	0		0	NULL	
220	230	9	76	170	NULL	2018-01-01	2018-12-31	2019-03-22	0	100.00	0.00	NULL	0		0	0		0	NULL	
221	230	9	76	170	NULL	2017-01-01	2017-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
222	230	9	76	170	NULL	2016-01-01	2016-12-31	2019-09-04	0	100.00	0.00	NULL	0		0	0		0	NULL	
223	235	9	76	170	NULL	2013-01-01	2013-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
224	235	9	76	170	NULL	2012-01-01	2012-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
225	235	9	76	170	NULL	2011-01-01	2011-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
226	235	9	76	170	NULL	2010-01-01	2010-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
227	235	9	76	170	NULL	2009-01-01	2009-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
228	235	9	76	170	NULL	2008-01-01	2008-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
229	235	9	76	170	NULL	2007-01-01	2007-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
230	235	9	76	170	NULL	2006-01-01	2006-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
231	235	9	76	170	NULL	2005-01-01	2005-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
232	235	9	76	170	NULL	2004-01-01	2004-12-31	NULL	0	100.00	0.00	NULL	0		0	0		0	NULL	
233	235	9	76	170	NULL	2023-01-01	2023-12-31	2023-05-03	0	100.00	0.00	NULL	0		0	0		0	NULL	
